customer_id,consent_given,consent_timestamp,data_shared_crossborder,has_safeguards,data_breach_reported,breach_report_days,criticality_score,violation_consent_missing,violation_crossborder_unsafe,violation_breach_late,total_violations
CUST0676,True,2023-01-29 04:00:00,True,True,False,15,0.46,False,False,False,0
CUST0677,True,2023-01-29 05:00:00,False,True,False,30,0.32,False,False,False,0
CUST0678,False,2023-01-29 06:00:00,True,True,False,13,0.28,True,False,False,1
CUST0679,False,2023-01-29 07:00:00,False,False,False,38,0.96,True,False,False,1
CUST0680,True,2023-01-29 08:00:00,False,True,False,27,0.93,False,False,False,0
CUST0681,True,2023-01-29 09:00:00,False,False,False,31,0.14,False,False,False,0
CUST0682,True,2023-01-29 10:00:00,False,True,False,27,0.4,False,False,False,0
CUST0683,True,2023-01-29 11:00:00,False,True,False,50,0.46,False,False,False,0
CUST0684,False,2023-01-29 12:00:00,True,True,False,54,0.32,True,False,False,1
CUST0685,True,2023-01-29 13:00:00,False,True,False,48,0.67,False,False,False,0
CUST0686,True,2023-01-29 14:00:00,False,True,False,8,0.68,False,False,False,0
CUST0687,True,2023-01-29 15:00:00,False,True,False,57,0.87,False,False,False,0
CUST0688,True,2023-01-29 16:00:00,False,True,True,44,0.77,False,False,True,1
CUST0689,True,2023-01-29 17:00:00,False,True,True,21,0.59,False,False,True,1
CUST0690,True,2023-01-29 18:00:00,True,False,False,31,0.69,False,True,False,1
CUST0691,True,2023-01-29 19:00:00,False,False,False,4,0.35,False,False,False,0
CUST0692,True,2023-01-29 20:00:00,False,True,False,22,0.63,False,False,False,0
CUST0693,True,2023-01-29 21:00:00,True,True,False,4,0.54,False,False,False,0
CUST0694,True,2023-01-29 22:00:00,False,False,False,41,0.22,False,False,False,0
CUST0695,True,2023-01-29 23:00:00,True,False,True,52,0.32,False,True,True,2
CUST0696,True,2023-01-30 00:00:00,True,False,False,31,0.36,False,True,False,1
CUST0697,True,2023-01-30 01:00:00,True,True,False,58,0.93,False,False,False,0
CUST0698,True,2023-01-30 02:00:00,False,False,False,9,0.31,False,False,False,0
CUST0699,True,2023-01-30 03:00:00,False,False,False,58,0.36,False,False,False,0
CUST0700,True,2023-01-30 04:00:00,False,False,False,38,0.43,False,False,False,0
CUST0701,True,2023-01-30 05:00:00,False,False,False,57,0.7,False,False,False,0
CUST0702,True,2023-01-30 06:00:00,False,True,False,14,0.21,False,False,False,0
CUST0703,True,2023-01-30 07:00:00,False,True,False,6,0.96,False,False,False,0
CUST0704,True,2023-01-30 08:00:00,False,False,False,28,0.88,False,False,False,0
CUST0705,False,2023-01-30 09:00:00,True,False,False,58,0.62,True,True,False,2
CUST0706,True,2023-01-30 10:00:00,False,True,False,46,0.71,False,False,False,0
CUST0707,True,2023-01-30 11:00:00,False,True,False,2,0.11,False,False,False,0
CUST0708,True,2023-01-30 12:00:00,False,True,False,18,0.41,False,False,False,0
CUST0709,True,2023-01-30 13:00:00,False,True,False,9,0.82,False,False,False,0
CUST0710,True,2023-01-30 14:00:00,True,False,True,27,0.17,False,True,True,2
CUST0711,True,2023-01-30 15:00:00,True,False,False,28,0.35,False,True,False,1
CUST0712,True,2023-01-30 16:00:00,False,True,False,14,0.63,False,False,False,0
CUST0713,True,2023-01-30 17:00:00,False,True,False,34,0.33,False,False,False,0
CUST0714,True,2023-01-30 18:00:00,True,True,False,5,0.94,False,False,False,0
CUST0715,False,2023-01-30 19:00:00,False,True,False,11,0.22,True,False,False,1
CUST0716,True,2023-01-30 20:00:00,True,False,False,46,0.82,False,True,False,1
CUST0717,False,2023-01-30 21:00:00,False,False,True,37,0.56,True,False,True,2
CUST0718,True,2023-01-30 22:00:00,False,False,False,12,0.78,False,False,False,0
CUST0719,True,2023-01-30 23:00:00,False,True,False,28,0.38,False,False,False,0
CUST0720,False,2023-01-31 00:00:00,True,False,False,18,0.56,True,True,False,2
CUST0721,True,2023-01-31 01:00:00,True,False,False,2,0.87,False,True,False,1
CUST0722,True,2023-01-31 02:00:00,False,False,False,7,0.52,False,False,False,0
CUST0723,True,2023-01-31 03:00:00,True,True,False,7,0.42,False,False,False,0
CUST0724,True,2023-01-31 04:00:00,False,True,False,54,0.58,False,False,False,0
CUST0725,True,2023-01-31 05:00:00,True,True,False,57,0.75,False,False,False,0
CUST0726,True,2023-01-31 06:00:00,False,True,True,19,0.5,False,False,True,1
CUST0727,True,2023-01-31 07:00:00,False,True,True,46,0.94,False,False,True,1
CUST0728,True,2023-01-31 08:00:00,False,True,False,3,0.37,False,False,False,0
CUST0729,True,2023-01-31 09:00:00,False,True,False,50,0.53,False,False,False,0
CUST0730,True,2023-01-31 10:00:00,False,False,False,20,0.78,False,False,False,0
CUST0731,True,2023-01-31 11:00:00,False,True,False,2,0.72,False,False,False,0
CUST0732,True,2023-01-31 12:00:00,False,True,False,44,0.88,False,False,False,0
CUST0733,True,2023-01-31 13:00:00,False,False,False,7,1.0,False,False,False,0
CUST0734,True,2023-01-31 14:00:00,True,False,False,22,0.48,False,True,False,1
CUST0735,False,2023-01-31 15:00:00,False,False,False,15,0.2,True,False,False,1
CUST0736,True,2023-01-31 16:00:00,False,False,False,12,0.13,False,False,False,0
CUST0737,True,2023-01-31 17:00:00,True,False,False,2,0.75,False,True,False,1
CUST0738,True,2023-01-31 18:00:00,False,False,False,47,0.89,False,False,False,0
CUST0739,True,2023-01-31 19:00:00,False,True,False,8,0.3,False,False,False,0
CUST0740,True,2023-01-31 20:00:00,False,True,False,59,0.24,False,False,False,0
CUST0741,True,2023-01-31 21:00:00,False,True,False,13,0.16,False,False,False,0
CUST0742,True,2023-01-31 22:00:00,False,True,False,12,0.84,False,False,False,0
CUST0743,True,2023-01-31 23:00:00,True,True,True,52,0.38,False,False,True,1
CUST0744,True,2023-02-01 00:00:00,False,False,True,56,0.46,False,False,True,1
CUST0745,False,2023-02-01 01:00:00,False,False,False,6,0.55,True,False,False,1
CUST0746,True,2023-02-01 02:00:00,True,False,False,14,0.86,False,True,False,1
CUST0747,True,2023-02-01 03:00:00,False,True,False,6,0.69,False,False,False,0
CUST0748,False,2023-02-01 04:00:00,False,False,False,37,0.65,True,False,False,1
CUST0749,True,2023-02-01 05:00:00,True,False,False,33,0.26,False,True,False,1
CUST0750,True,2023-02-01 06:00:00,False,True,False,40,0.56,False,False,False,0
CUST0751,False,2023-02-01 07:00:00,False,False,False,21,0.74,True,False,False,1
CUST0752,True,2023-02-01 08:00:00,True,True,False,23,0.98,False,False,False,0
CUST0753,True,2023-02-01 09:00:00,False,True,False,48,0.28,False,False,False,0
CUST0754,True,2023-02-01 10:00:00,False,False,False,36,0.11,False,False,False,0
CUST0755,True,2023-02-01 11:00:00,False,True,False,43,0.17,False,False,False,0
CUST0756,True,2023-02-01 12:00:00,False,True,False,0,0.44,False,False,False,0
CUST0757,True,2023-02-01 13:00:00,False,False,False,9,0.84,False,False,False,0
CUST0758,False,2023-02-01 14:00:00,True,False,False,42,0.11,True,True,False,2
CUST0759,True,2023-02-01 15:00:00,False,True,False,15,0.51,False,False,False,0
CUST0760,True,2023-02-01 16:00:00,False,True,False,45,0.4,False,False,False,0
CUST0761,True,2023-02-01 17:00:00,False,True,False,7,0.15,False,False,False,0
CUST0762,True,2023-02-01 18:00:00,True,False,False,55,0.51,False,True,False,1
CUST0763,True,2023-02-01 19:00:00,False,True,False,48,0.33,False,False,False,0
CUST0764,True,2023-02-01 20:00:00,True,True,False,24,0.42,False,False,False,0
CUST0765,True,2023-02-01 21:00:00,False,False,False,49,0.74,False,False,False,0
CUST0766,True,2023-02-01 22:00:00,False,False,False,11,0.57,False,False,False,0
CUST0767,False,2023-02-01 23:00:00,False,True,False,24,0.21,True,False,False,1
CUST0768,True,2023-02-02 00:00:00,False,False,False,16,0.97,False,False,False,0
CUST0769,True,2023-02-02 01:00:00,False,False,False,59,0.67,False,False,False,0
CUST0770,True,2023-02-02 02:00:00,False,True,False,25,0.79,False,False,False,0
CUST0771,True,2023-02-02 03:00:00,False,True,False,45,0.17,False,False,False,0
CUST0772,True,2023-02-02 04:00:00,False,False,False,47,0.14,False,False,False,0
CUST0773,True,2023-02-02 05:00:00,False,True,False,13,0.12,False,False,False,0
CUST0774,True,2023-02-02 06:00:00,False,False,False,40,0.27,False,False,False,0
CUST0775,True,2023-02-02 07:00:00,False,True,False,35,0.47,False,False,False,0
CUST0776,True,2023-02-02 08:00:00,False,True,False,56,0.94,False,False,False,0
CUST0777,True,2023-02-02 09:00:00,False,True,False,22,0.51,False,False,False,0
CUST0778,True,2023-02-02 10:00:00,False,True,False,42,0.36,False,False,False,0
CUST0779,True,2023-02-02 11:00:00,False,True,False,5,0.61,False,False,False,0
CUST0780,True,2023-02-02 12:00:00,True,True,False,46,0.2,False,False,False,0
CUST0781,True,2023-02-02 13:00:00,False,False,False,4,0.65,False,False,False,0
CUST0782,True,2023-02-02 14:00:00,False,False,True,42,0.61,False,False,True,1
CUST0783,True,2023-02-02 15:00:00,False,False,False,24,0.81,False,False,False,0
CUST0784,True,2023-02-02 16:00:00,False,False,False,17,0.99,False,False,False,0
CUST0785,False,2023-02-02 17:00:00,False,True,False,12,0.33,True,False,False,1
CUST0786,True,2023-02-02 18:00:00,False,False,False,42,0.56,False,False,False,0
CUST0787,True,2023-02-02 19:00:00,False,True,False,13,0.92,False,False,False,0
CUST0788,True,2023-02-02 20:00:00,True,False,False,27,0.81,False,True,False,1
CUST0789,False,2023-02-02 21:00:00,False,False,False,17,0.54,True,False,False,1
CUST0790,True,2023-02-02 22:00:00,True,False,False,58,0.95,False,True,False,1
CUST0791,True,2023-02-02 23:00:00,False,False,True,59,0.15,False,False,True,1
CUST0792,True,2023-02-03 00:00:00,False,False,False,56,0.94,False,False,False,0
CUST0793,True,2023-02-03 01:00:00,False,True,False,27,0.15,False,False,False,0
CUST0794,True,2023-02-03 02:00:00,True,True,True,50,0.59,False,False,True,1
CUST0795,False,2023-02-03 03:00:00,True,False,False,55,0.9,True,True,False,2
CUST0796,False,2023-02-03 04:00:00,False,True,False,26,0.34,True,False,False,1
CUST0797,True,2023-02-03 05:00:00,True,False,False,31,0.53,False,True,False,1
CUST0798,True,2023-02-03 06:00:00,True,False,False,46,0.39,False,True,False,1
CUST0799,False,2023-02-03 07:00:00,True,True,False,8,0.96,True,False,False,1
CUST0800,True,2023-02-03 08:00:00,False,False,False,39,0.84,False,False,False,0
CUST0801,True,2023-02-03 09:00:00,False,False,False,31,0.74,False,False,False,0
CUST0802,True,2023-02-03 10:00:00,False,False,False,19,0.63,False,False,False,0
CUST0803,True,2023-02-03 11:00:00,False,False,False,27,0.84,False,False,False,0
CUST0804,True,2023-02-03 12:00:00,False,False,False,32,0.45,False,False,False,0
CUST0805,True,2023-02-03 13:00:00,False,False,False,3,0.5,False,False,False,0
CUST0806,False,2023-02-03 14:00:00,False,False,False,45,0.76,True,False,False,1
CUST0807,False,2023-02-03 15:00:00,True,True,False,56,0.42,True,False,False,1
CUST0808,True,2023-02-03 16:00:00,True,True,True,33,0.16,False,False,True,1
CUST0809,True,2023-02-03 17:00:00,True,False,True,47,0.17,False,True,True,2
CUST0810,False,2023-02-03 18:00:00,False,True,False,2,0.2,True,False,False,1
CUST0811,True,2023-02-03 19:00:00,False,False,False,25,0.88,False,False,False,0
CUST0812,True,2023-02-03 20:00:00,False,False,False,7,0.53,False,False,False,0
CUST0813,False,2023-02-03 21:00:00,True,True,False,5,0.74,True,False,False,1
CUST0814,False,2023-02-03 22:00:00,True,False,False,15,0.45,True,True,False,2
CUST0815,True,2023-02-03 23:00:00,False,False,False,23,0.33,False,False,False,0
CUST0816,True,2023-02-04 00:00:00,False,True,False,47,0.41,False,False,False,0
CUST0817,True,2023-02-04 01:00:00,False,True,False,38,0.81,False,False,False,0
CUST0818,True,2023-02-04 02:00:00,False,True,False,29,0.66,False,False,False,0
CUST0819,True,2023-02-04 03:00:00,False,True,False,44,0.94,False,False,False,0
CUST0820,True,2023-02-04 04:00:00,False,False,False,12,0.71,False,False,False,0
CUST0821,True,2023-02-04 05:00:00,True,True,False,4,0.61,False,False,False,0
CUST0822,True,2023-02-04 06:00:00,False,False,False,24,0.65,False,False,False,0
CUST0823,True,2023-02-04 07:00:00,False,True,False,19,0.95,False,False,False,0
CUST0824,True,2023-02-04 08:00:00,False,True,False,53,0.81,False,False,False,0
CUST0825,False,2023-02-04 09:00:00,False,False,True,17,0.12,True,False,True,2
CUST0826,True,2023-02-04 10:00:00,True,False,False,46,0.58,False,True,False,1
CUST0827,True,2023-02-04 11:00:00,False,True,False,17,0.72,False,False,False,0
CUST0828,True,2023-02-04 12:00:00,False,True,False,1,0.77,False,False,False,0
CUST0829,True,2023-02-04 13:00:00,False,True,False,9,0.29,False,False,False,0
CUST0830,True,2023-02-04 14:00:00,False,True,False,54,0.88,False,False,False,0
CUST0831,True,2023-02-04 15:00:00,False,False,False,44,0.96,False,False,False,0
CUST0832,True,2023-02-04 16:00:00,False,True,False,49,0.31,False,False,False,0
CUST0833,True,2023-02-04 17:00:00,False,True,False,46,0.89,False,False,False,0
CUST0834,True,2023-02-04 18:00:00,False,True,False,11,0.19,False,False,False,0
CUST0835,True,2023-02-04 19:00:00,False,False,False,46,0.15,False,False,False,0
CUST0836,False,2023-02-04 20:00:00,True,False,False,12,0.22,True,True,False,2
CUST0837,True,2023-02-04 21:00:00,False,True,False,49,0.15,False,False,False,0
CUST0838,True,2023-02-04 22:00:00,False,False,False,46,0.86,False,False,False,0
CUST0839,True,2023-02-04 23:00:00,False,True,False,56,0.15,False,False,False,0
CUST0840,True,2023-02-05 00:00:00,False,True,False,54,0.34,False,False,False,0
CUST0841,True,2023-02-05 01:00:00,False,False,True,10,0.19,False,False,True,1
CUST0842,True,2023-02-05 02:00:00,False,False,False,18,0.37,False,False,False,0
CUST0843,False,2023-02-05 03:00:00,False,False,False,34,0.18,True,False,False,1
CUST0844,True,2023-02-05 04:00:00,False,False,False,38,0.7,False,False,False,0
CUST0845,True,2023-02-05 05:00:00,False,True,False,52,0.22,False,False,False,0
CUST0846,True,2023-02-05 06:00:00,True,False,False,25,0.87,False,True,False,1
CUST0847,False,2023-02-05 07:00:00,True,True,False,45,0.84,True,False,False,1
CUST0848,True,2023-02-05 08:00:00,False,False,False,13,0.11,False,False,False,0
CUST0849,True,2023-02-05 09:00:00,False,True,True,53,0.91,False,False,True,1
CUST0850,True,2023-02-05 10:00:00,False,False,False,44,0.13,False,False,False,0
CUST0851,True,2023-02-05 11:00:00,False,True,False,43,0.32,False,False,False,0
CUST0852,True,2023-02-05 12:00:00,False,True,False,23,0.13,False,False,False,0
CUST0853,False,2023-02-05 13:00:00,False,False,False,40,0.4,True,False,False,1
CUST0854,True,2023-02-05 14:00:00,False,True,False,0,0.56,False,False,False,0
CUST0855,True,2023-02-05 15:00:00,False,False,True,50,0.82,False,False,True,1
CUST0856,True,2023-02-05 16:00:00,False,True,False,42,0.4,False,False,False,0
CUST0857,True,2023-02-05 17:00:00,False,True,False,54,0.73,False,False,False,0
CUST0858,True,2023-02-05 18:00:00,False,True,False,21,0.27,False,False,False,0
CUST0859,True,2023-02-05 19:00:00,False,True,False,22,0.78,False,False,False,0
CUST0860,True,2023-02-05 20:00:00,False,False,False,55,0.31,False,False,False,0
CUST0861,True,2023-02-05 21:00:00,False,True,False,53,0.23,False,False,False,0
CUST0862,True,2023-02-05 22:00:00,True,False,False,18,0.27,False,True,False,1
CUST0863,True,2023-02-05 23:00:00,False,False,False,17,0.26,False,False,False,0
CUST0864,True,2023-02-06 00:00:00,False,True,False,11,0.56,False,False,False,0
CUST0865,True,2023-02-06 01:00:00,False,False,False,54,0.86,False,False,False,0
CUST0866,True,2023-02-06 02:00:00,True,False,False,27,0.17,False,True,False,1
CUST0867,True,2023-02-06 03:00:00,True,False,False,27,0.74,False,True,False,1
CUST0868,False,2023-02-06 04:00:00,True,True,False,59,0.69,True,False,False,1
CUST0869,False,2023-02-06 05:00:00,False,True,True,58,0.89,True,False,True,2
CUST0870,True,2023-02-06 06:00:00,False,False,False,32,0.32,False,False,False,0
CUST0871,True,2023-02-06 07:00:00,False,False,False,18,0.51,False,False,False,0
CUST0872,True,2023-02-06 08:00:00,False,False,False,27,0.93,False,False,False,0
CUST0873,True,2023-02-06 09:00:00,False,True,False,58,0.69,False,False,False,0
CUST0874,True,2023-02-06 10:00:00,False,False,True,51,0.45,False,False,True,1
CUST0875,True,2023-02-06 11:00:00,False,True,False,48,0.22,False,False,False,0
CUST0876,True,2023-02-06 12:00:00,False,True,False,36,0.34,False,False,False,0
CUST0877,True,2023-02-06 13:00:00,False,True,False,25,0.62,False,False,False,0
CUST0878,True,2023-02-06 14:00:00,False,False,False,34,0.75,False,False,False,0
CUST0879,True,2023-02-06 15:00:00,False,True,False,33,0.21,False,False,False,0
CUST0880,True,2023-02-06 16:00:00,False,True,False,34,0.64,False,False,False,0
CUST0881,True,2023-02-06 17:00:00,False,False,False,39,0.6,False,False,False,0
CUST0882,True,2023-02-06 18:00:00,False,True,False,15,0.56,False,False,False,0
CUST0883,True,2023-02-06 19:00:00,False,True,False,37,0.72,False,False,False,0
CUST0884,True,2023-02-06 20:00:00,True,True,False,12,0.85,False,False,False,0
CUST0885,True,2023-02-06 21:00:00,False,False,False,22,0.39,False,False,False,0
CUST0886,True,2023-02-06 22:00:00,True,False,False,59,0.9,False,True,False,1
CUST0887,True,2023-02-06 23:00:00,False,True,False,53,0.24,False,False,False,0
CUST0888,True,2023-02-07 00:00:00,False,False,False,21,0.26,False,False,False,0
CUST0889,True,2023-02-07 01:00:00,False,False,False,15,0.34,False,False,False,0
CUST0890,True,2023-02-07 02:00:00,True,True,False,27,0.21,False,False,False,0
CUST0891,False,2023-02-07 03:00:00,False,False,False,47,0.31,True,False,False,1
CUST0892,True,2023-02-07 04:00:00,False,False,False,34,0.2,False,False,False,0
CUST0893,True,2023-02-07 05:00:00,False,False,False,59,0.84,False,False,False,0
CUST0894,True,2023-02-07 06:00:00,False,True,False,44,0.23,False,False,False,0
CUST0895,True,2023-02-07 07:00:00,False,False,False,45,0.77,False,False,False,0
CUST0896,True,2023-02-07 08:00:00,False,False,False,7,0.14,False,False,False,0
CUST0897,False,2023-02-07 09:00:00,True,True,False,43,0.95,True,False,False,1
CUST0898,True,2023-02-07 10:00:00,False,True,False,54,0.74,False,False,False,0
CUST0899,True,2023-02-07 11:00:00,False,True,False,54,0.11,False,False,False,0
CUST0900,True,2023-02-07 12:00:00,False,True,False,21,0.79,False,False,False,0
CUST0901,True,2023-02-07 13:00:00,True,False,False,20,0.56,False,True,False,1
CUST0902,True,2023-02-07 14:00:00,False,True,False,25,0.8,False,False,False,0
CUST0903,True,2023-02-07 15:00:00,True,True,False,39,0.57,False,False,False,0
CUST0904,True,2023-02-07 16:00:00,False,False,False,20,0.68,False,False,False,0
CUST0905,False,2023-02-07 17:00:00,False,True,False,24,0.81,True,False,False,1
CUST0906,True,2023-02-07 18:00:00,False,False,False,40,0.46,False,False,False,0
CUST0907,True,2023-02-07 19:00:00,False,True,False,0,0.1,False,False,False,0
CUST0908,True,2023-02-07 20:00:00,False,True,False,5,0.86,False,False,False,0
CUST0909,True,2023-02-07 21:00:00,True,True,False,22,0.44,False,False,False,0
CUST0910,True,2023-02-07 22:00:00,False,True,True,50,0.55,False,False,True,1
CUST0911,True,2023-02-07 23:00:00,False,True,False,22,0.11,False,False,False,0
CUST0912,True,2023-02-08 00:00:00,False,False,True,42,0.54,False,False,True,1
CUST0913,True,2023-02-08 01:00:00,False,False,False,42,0.99,False,False,False,0
CUST0914,True,2023-02-08 02:00:00,False,True,False,22,0.35,False,False,False,0
CUST0915,True,2023-02-08 03:00:00,False,False,False,31,0.46,False,False,False,0
CUST0916,True,2023-02-08 04:00:00,False,False,False,29,0.72,False,False,False,0
CUST0917,False,2023-02-08 05:00:00,False,False,False,12,0.83,True,False,False,1
CUST0918,True,2023-02-08 06:00:00,False,True,False,42,0.48,False,False,False,0
CUST0919,True,2023-02-08 07:00:00,False,True,False,17,0.38,False,False,False,0
CUST0920,False,2023-02-08 08:00:00,False,True,False,22,0.94,True,False,False,1
CUST0921,True,2023-02-08 09:00:00,True,False,False,14,0.71,False,True,False,1
CUST0922,False,2023-02-08 10:00:00,False,False,False,32,0.21,True,False,False,1
CUST0923,True,2023-02-08 11:00:00,False,True,False,20,0.16,False,False,False,0
CUST0924,True,2023-02-08 12:00:00,False,True,False,56,0.54,False,False,False,0
CUST0925,True,2023-02-08 13:00:00,True,False,True,38,0.3,False,True,True,2
CUST0926,True,2023-02-08 14:00:00,False,False,False,22,0.33,False,False,False,0
CUST0927,True,2023-02-08 15:00:00,False,False,False,26,0.89,False,False,False,0
CUST0928,True,2023-02-08 16:00:00,False,False,False,44,0.18,False,False,False,0
CUST0929,True,2023-02-08 17:00:00,True,True,False,43,0.74,False,False,False,0
CUST0930,True,2023-02-08 18:00:00,False,False,False,17,0.34,False,False,False,0
CUST0931,True,2023-02-08 19:00:00,False,False,False,23,0.78,False,False,False,0
CUST0932,False,2023-02-08 20:00:00,False,True,False,50,0.75,True,False,False,1
CUST0933,True,2023-02-08 21:00:00,False,False,False,46,0.11,False,False,False,0
CUST0934,True,2023-02-08 22:00:00,False,False,False,39,0.56,False,False,False,0
CUST0935,True,2023-02-08 23:00:00,False,True,False,50,0.23,False,False,False,0
CUST0936,True,2023-02-09 00:00:00,False,False,False,41,0.88,False,False,False,0
CUST0937,False,2023-02-09 01:00:00,False,False,False,6,0.88,True,False,False,1
CUST0938,True,2023-02-09 02:00:00,False,False,False,49,0.48,False,False,False,0
CUST0939,True,2023-02-09 03:00:00,True,True,False,47,0.5,False,False,False,0
CUST0940,True,2023-02-09 04:00:00,True,True,False,19,0.37,False,False,False,0
CUST0941,True,2023-02-09 05:00:00,False,False,False,26,0.74,False,False,False,0
CUST0942,True,2023-02-09 06:00:00,False,True,True,5,0.42,False,False,True,1
CUST0943,True,2023-02-09 07:00:00,False,False,False,26,0.34,False,False,False,0
CUST0944,True,2023-02-09 08:00:00,False,False,False,8,0.49,False,False,False,0
CUST0945,True,2023-02-09 09:00:00,False,True,True,52,0.18,False,False,True,1
CUST0946,True,2023-02-09 10:00:00,False,False,False,44,0.77,False,False,False,0
CUST0947,False,2023-02-09 11:00:00,True,False,False,56,0.11,True,True,False,2
CUST0948,False,2023-02-09 12:00:00,False,True,False,30,0.68,True,False,False,1
CUST0949,True,2023-02-09 13:00:00,False,False,False,20,0.26,False,False,False,0
CUST0950,True,2023-02-09 14:00:00,True,False,True,25,0.31,False,True,True,2
CUST0951,True,2023-02-09 15:00:00,False,False,False,39,0.67,False,False,False,0
CUST0952,True,2023-02-09 16:00:00,False,False,False,47,0.99,False,False,False,0
CUST0953,False,2023-02-09 17:00:00,False,True,False,44,0.8,True,False,False,1
CUST0954,True,2023-02-09 18:00:00,False,False,False,12,0.3,False,False,False,0
CUST0955,True,2023-02-09 19:00:00,False,False,False,48,0.26,False,False,False,0
CUST0956,True,2023-02-09 20:00:00,False,False,False,22,0.88,False,False,False,0
CUST0957,True,2023-02-09 21:00:00,False,False,False,19,0.5,False,False,False,0
CUST0958,True,2023-02-09 22:00:00,False,True,True,36,0.22,False,False,True,1
CUST0959,True,2023-02-09 23:00:00,False,False,True,53,0.88,False,False,True,1
CUST0960,True,2023-02-10 00:00:00,True,True,False,52,0.83,False,False,False,0
CUST0961,True,2023-02-10 01:00:00,False,True,False,27,0.99,False,False,False,0
CUST0962,True,2023-02-10 02:00:00,False,True,True,16,0.92,False,False,True,1
CUST0963,True,2023-02-10 03:00:00,False,False,False,27,0.87,False,False,False,0
CUST0964,True,2023-02-10 04:00:00,False,False,True,40,0.15,False,False,True,1
CUST0965,True,2023-02-10 05:00:00,False,False,False,1,0.19,False,False,False,0
CUST0966,True,2023-02-10 06:00:00,True,False,False,24,0.61,False,True,False,1
CUST0967,True,2023-02-10 07:00:00,False,False,True,57,0.58,False,False,True,1
CUST0968,True,2023-02-10 08:00:00,False,False,False,49,0.51,False,False,False,0
CUST0969,True,2023-02-10 09:00:00,True,True,False,40,0.46,False,False,False,0
CUST0970,True,2023-02-10 10:00:00,True,True,False,5,0.49,False,False,False,0
CUST0971,False,2023-02-10 11:00:00,False,True,False,10,0.61,True,False,False,1
CUST0972,True,2023-02-10 12:00:00,False,False,False,56,0.1,False,False,False,0
CUST0973,True,2023-02-10 13:00:00,False,False,False,37,0.33,False,False,False,0
CUST0974,True,2023-02-10 14:00:00,False,True,False,5,0.57,False,False,False,0
CUST0975,True,2023-02-10 15:00:00,False,True,False,44,0.75,False,False,False,0
CUST0976,True,2023-02-10 16:00:00,False,False,False,10,0.26,False,False,False,0
CUST0977,True,2023-02-10 17:00:00,False,True,False,13,0.59,False,False,False,0
CUST0978,True,2023-02-10 18:00:00,False,False,True,1,0.74,False,False,False,0
CUST0979,True,2023-02-10 19:00:00,False,False,False,39,0.5,False,False,False,0
CUST0980,True,2023-02-10 20:00:00,True,True,False,2,0.12,False,False,False,0
CUST0981,True,2023-02-10 21:00:00,False,True,False,54,0.5,False,False,False,0
CUST0982,True,2023-02-10 22:00:00,False,False,False,52,0.37,False,False,False,0
CUST0983,True,2023-02-10 23:00:00,False,False,False,34,0.94,False,False,False,0
CUST0984,True,2023-02-11 00:00:00,True,False,False,32,0.21,False,True,False,1
CUST0985,True,2023-02-11 01:00:00,True,False,False,23,0.69,False,True,False,1
CUST0986,True,2023-02-11 02:00:00,False,True,True,18,0.15,False,False,True,1
CUST0987,True,2023-02-11 03:00:00,False,False,False,17,0.5,False,False,False,0
CUST0988,True,2023-02-11 04:00:00,False,False,False,48,0.6,False,False,False,0
CUST0989,True,2023-02-11 05:00:00,False,False,False,51,0.37,False,False,False,0
CUST0990,True,2023-02-11 06:00:00,False,True,True,23,0.51,False,False,True,1
CUST0991,True,2023-02-11 07:00:00,True,False,False,44,0.25,False,True,False,1
CUST0992,True,2023-02-11 08:00:00,False,False,False,34,0.37,False,False,False,0
CUST0993,True,2023-02-11 09:00:00,True,True,True,0,0.66,False,False,False,0
CUST0994,True,2023-02-11 10:00:00,False,True,False,35,0.37,False,False,False,0
CUST0995,True,2023-02-11 11:00:00,False,False,False,24,0.91,False,False,False,0
CUST0996,False,2023-02-11 12:00:00,False,True,False,44,0.67,True,False,False,1
CUST0997,True,2023-02-11 13:00:00,True,True,False,48,0.49,False,False,False,0
CUST0998,False,2023-02-11 14:00:00,True,True,False,59,0.13,True,False,False,1
CUST0999,True,2023-02-11 15:00:00,False,False,False,42,0.55,False,False,False,0
